time_index,loudness_zwtv_target,loudness_zwtv_pred,sharpness_din_tv_target,sharpness_din_tv_pred,roughness_dw_target,roughness_dw_pred,tnr_ecma_perseg_target,tnr_ecma_perseg_pred,sii_ansi_target,sii_ansi_pred
0,0.0033890775,8.114919,,0.66411453,0.012618146,0.029229,0.0,0.034831524,0.0,-0.00037135184
1,1.4280682,8.76068,,2.5292237,0.01787645,0.007774569,0.0,-0.024832249,,
2,4.572103,10.100252,,2.313697,0.040521234,0.041763708,,,,
3,7.914953,11.389475,,1.9364564,0.10448214,0.112380214,,,,
4,10.645561,12.443902,,1.7453728,0.069352694,0.07486247,,,,
5,12.330976,13.213148,4.5039864,3.6016557,0.09611591,0.10028637,,,,
6,13.541121,13.901936,4.557047,3.3160644,0.10171082,0.100610726,,,,
7,15.123404,14.517398,4.213525,3.1282363,0.08051557,0.06355755,,,,
8,16.124947,15.045133,3.7043617,3.0021877,0.020820536,0.009381264,,,,
9,16.573915,15.624597,3.6736543,2.9115353,,,,,,
10,17.201982,16.163197,3.539948,2.8393433,,,,,,
11,17.92492,16.571465,3.5668542,2.781343,,,,,,
12,18.1778,16.885506,3.227779,2.7283301,,,,,,
13,18.378428,17.349205,3.2392707,2.6938825,,,,,,
14,18.78141,17.923338,3.3095005,2.6616366,,,,,,
15,19.47291,18.32024,3.1890142,2.625646,,,,,,
16,19.841003,18.696417,2.997978,2.595703,,,,,,
17,19.833628,19.15474,3.0460348,2.573682,,,,,,
18,20.017004,19.612003,3.0579288,2.5494163,,,,,,
19,19.932905,20.062431,2.7280369,2.5262444,,,,,,
20,20.098103,20.465282,2.971279,2.5100865,,,,,,
21,20.795517,20.838017,2.848842,2.4963078,,,,,,
22,20.89521,21.064629,2.6557803,2.4772913,,,,,,
23,21.175108,21.288773,2.7592506,2.4594417,,,,,,
24,21.637018,21.490873,2.8424118,2.4448535,,,,,,
25,22.116772,21.74725,2.7657318,2.430889,,,,,,
26,22.498014,22.013847,2.7229128,2.4167833,,,,,,
27,22.71053,22.259113,2.704388,2.4053445,,,,,,
28,23.087088,22.467749,2.5758302,2.3921065,,,,,,
29,23.115623,22.742693,2.4615343,2.3828638,,,,,,
30,23.419027,23.15471,2.670495,2.3790073,,,,,,
31,24.384018,23.44535,2.8608346,2.3674457,,,,,,
32,24.965387,23.6223,2.6464102,2.3561041,,,,,,
33,24.985456,23.7958,2.4693666,2.3472726,,,,,,
34,24.621202,23.930672,2.3061204,2.337866,,,,,,
35,24.158844,24.112564,2.2572176,2.3324757,,,,,,
36,24.170675,24.286266,2.368868,2.3231838,,,,,,
37,24.603996,24.394604,2.3869207,2.310371,,,,,,
38,25.007166,24.467709,2.5394084,2.3007903,,,,,,
39,25.386354,24.609875,2.436488,2.2939773,,,,,,
40,25.42567,24.810068,2.3126504,2.2905464,,,,,,
41,25.61956,24.96239,2.2751555,2.2804303,,,,,,
42,25.748917,25.151108,2.2998447,2.2769444,,,,,,
43,25.96378,25.357098,2.29286,2.2702866,,,,,,
44,25.765812,25.620071,2.197339,2.2653327,,,,,,
45,25.244732,25.814098,2.1907983,2.2641454,,,,,,
46,25.246483,25.905956,2.3705826,2.260626,,,,,,
47,25.580717,26.075312,2.3521867,2.2556698,,,,,,
48,25.749186,26.244457,2.2467072,2.250379,,,,,,
49,26.057829,26.381186,2.3154504,2.2488496,,,,,,
50,26.51019,26.467014,2.2961755,2.2474103,,,,,,
51,26.642097,26.550243,2.2427247,2.2469158,,,,,,
52,26.914877,26.680592,2.2363176,2.2430768,,,,,,
53,27.021852,26.927084,2.116295,2.2422519,,,,,,
54,27.08898,27.15316,2.119246,2.2406583,,,,,,
55,27.497475,27.31596,2.2242727,2.2375927,,,,,,
56,27.91822,27.437878,2.0593235,2.2359245,,,,,,
57,28.07876,27.538754,2.194075,2.2351797,,,,,,
58,28.294674,27.635624,2.118761,2.2262034,,,,,,
59,28.25771,27.744677,2.0134423,2.2228405,,,,,,
60,27.909334,27.800371,1.9768984,2.2168863,,,,,,
61,27.737488,27.845592,2.0877147,2.211323,,,,,,
62,27.967787,27.903717,2.2040908,2.2077954,,,,,,
63,28.584972,27.989632,2.1953015,2.2032683,,,,,,
64,28.652775,28.046303,2.0731578,2.1995533,,,,,,
65,28.594526,28.096321,2.0886774,2.1995018,,,,,,
66,28.66631,28.129234,2.2088075,2.1958628,,,,,,
67,28.817862,28.154697,2.0775561,2.1829987,,,,,,
68,28.489748,28.173115,2.0031283,2.1754684,,,,,,
69,28.461143,28.25087,2.1224816,2.1734917,,,,,,
70,28.462904,28.292501,2.1546404,2.1646025,,,,,,
71,28.321762,28.326372,2.0421784,2.1605577,,,,,,
72,28.234127,28.417665,2.0044663,2.157123,,,,,,
73,28.418402,28.491777,2.143089,2.1528342,,,,,,
74,28.744505,28.620152,2.0745964,2.151539,,,,,,
75,28.735792,28.751953,1.9838306,2.1508722,,,,,,
76,28.524601,28.763803,2.0257125,2.148621,,,,,,
77,28.526287,28.797764,1.9854921,2.1406596,,,,,,
78,28.752068,28.868317,2.1247096,2.1351945,,,,,,
79,29.235632,28.898537,2.1281903,2.132925,,,,,,
80,29.317646,28.99923,2.009594,2.1281528,,,,,,
81,29.14425,29.069237,1.9828221,2.1247616,,,,,,
82,29.051748,29.096832,1.9121535,2.1246157,,,,,,
83,28.55115,29.143461,1.8702883,2.1211703,,,,,,
84,28.160683,29.210789,1.9390416,2.1242313,,,,,,
85,28.467348,29.283745,2.0254507,2.1216311,,,,,,
86,29.144398,29.29041,2.114797,2.1240141,,,,,,
87,29.319824,29.29052,1.9793248,2.1204531,,,,,,
88,29.325045,29.340076,1.9309889,2.116943,,,,,,
89,29.567976,29.382553,1.8949596,2.1149704,,,,,,
90,29.683104,29.400255,1.9898113,2.111638,,,,,,
91,29.741604,29.540253,2.0795374,2.1153398,,,,,,
92,29.769665,29.671404,1.9104872,2.1122875,,,,,,
93,29.78758,29.725601,2.0293586,2.113456,,,,,,
94,30.04954,29.747658,2.0133355,2.1150203,,,,,,
95,29.937572,29.725304,1.8682158,2.104978,,,,,,
96,29.661411,29.692959,1.9170333,2.098139,,,,,,
97,29.573141,29.699955,1.9861214,2.093558,,,,,,
98,29.73178,29.739414,2.0537877,2.0923717,,,,,,
99,29.593214,29.714664,2.001583,2.0902324,,,,,,
100,29.339798,29.73848,1.9793802,2.0878375,,,,,,
101,29.262897,29.791811,2.1413167,2.0866134,,,,,,
102,29.772509,29.843452,2.2763546,2.0864277,,,,,,
103,30.087555,29.89537,2.037645,2.0816996,,,,,,
104,30.02281,29.983204,1.963164,2.0832052,,,,,,
